Species,CommonName,ReviewID,ZoteroID,Ver.,Method,SiteID,Location,Radius,Sampling,NumIDs,Numroutes,Numconns,Years,Monthsstart,Monthsend,Monthssampled,Activities,Behaviour,Sex,Lifestage,UniqueID,UniqueID_from,UniqueID_to,Title,Publication Year,Author,Basin,Long,Lat
CHMY,Green,HASNPCUP_Hays_etal_2021_Chmy,HASNPCUP,2.00E+06,T,B,Saya de Malha North,1,SATELLITE TAG (ARGOS),2,1,NA,NA,(UNK),(UNK),NA,MIG,MIG,"{ ""F"" : 2 }","{ ""A"" : 2 }",HASNPCUP_B,HASNPCUP_B,HASNPCUP_B,Why do Argos satellite tags stop relaying data?,2021,"Hays, Graeme C.; Laloë, Jacques-Olivier; Rattray, Alex; Esteban, Nicole",IND,61.754,-9.548
CHMY,Green,HASNPCUP_Hays_etal_2021_Chmy,HASNPCUP,2.00E+06,T,C,Saya de Malha South,1,SATELLITE TAG (ARGOS),1,1,NA,NA,(UNK),(UNK),NA,MIG,MIG,"{ ""F"" : 1 }","{ ""A"" : 1 }",HASNPCUP_C,HASNPCUP_C,HASNPCUP_C,Why do Argos satellite tags stop relaying data?,2021,"Hays, Graeme C.; Laloë, Jacques-Olivier; Rattray, Alex; Esteban, Nicole",IND,59.659,-17.417
CHMY,Green,HVQZZTMC_Broderick_etal_2007_Chmy,HVQZZTMC,1.00E+06,T,A,"Alagadi beach, Cyprus",1,SATELLITE TAG (ARGOS),10,4,NA,1998; 1999; 2002; 2004,(UNK),(UNK),NA,NES,NES,"{ ""F"" : 10 }","{ ""AB"" : 10 }",HVQZZTMC_A,HVQZZTMC_A,HVQZZTMC_A,Fidelity and over-wintering of sea turtles,2007,"Broderick, A. C.; Coyne, M. S.; Fuller, W. J.; Glen, F.; Godley, B. J.",ATL,33.491,35.334
CHMY,Green,HVQZZTMC_Broderick_etal_2007_Chmy,HVQZZTMC,1.00E+06,T,B,Coast of Libya,1,SATELLITE TAG (ARGOS),3,1,NA,1998; 2002,(UNK),(UNK),NA,FEE; WIN,FEE,"{ ""F"" : 3 }","{ ""A"" : 3 }",HVQZZTMC_B,HVQZZTMC_B,HVQZZTMC_B,Fidelity and over-wintering of sea turtles,2007,"Broderick, A. C.; Coyne, M. S.; Fuller, W. J.; Glen, F.; Godley, B. J.",ATL,23.212,32.581
CHMY,Green,HVQZZTMC_Broderick_etal_2007_Chmy,HVQZZTMC,1.00E+06,T,C,"West of Sirte, Libya",1,SATELLITE TAG (ARGOS),4,1,NA,1999; 2004,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 4 }","{ ""A"" : 4 }",HVQZZTMC_C,HVQZZTMC_C,HVQZZTMC_C,Fidelity and over-wintering of sea turtles,2007,"Broderick, A. C.; Coyne, M. S.; Fuller, W. J.; Glen, F.; Godley, B. J.",ATL,16.012,31.349
CHMY,Green,HVQZZTMC_Broderick_etal_2007_Chmy,HVQZZTMC,1.00E+06,T,D,"Kurtulus, Turkey",1,SATELLITE TAG (ARGOS),1,1,NA,NA,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",HVQZZTMC_D,HVQZZTMC_D,HVQZZTMC_D,Fidelity and over-wintering of sea turtles,2007,"Broderick, A. C.; Coyne, M. S.; Fuller, W. J.; Glen, F.; Godley, B. J.",ATL,34.038,36.28
CHMY,Green,HVQZZTMC_Broderick_etal_2007_Chmy,HVQZZTMC,1.00E+06,T,E,"Antalya, Turkey",1,SATELLITE TAG (ARGOS),2,1,NA,NA,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",HVQZZTMC_E,HVQZZTMC_E,HVQZZTMC_E,Fidelity and over-wintering of sea turtles,2007,"Broderick, A. C.; Coyne, M. S.; Fuller, W. J.; Glen, F.; Godley, B. J.",ATL,30.943,36.818
CHMY,Green,ICQWZR9F_Swimmer_etal_2006_Chmy,ICQWZR9F,1.00E+06,T,A,"Gulf of Papagayo, Costa Rica",1,POP-UP SATELLITE ARCHIVAL (PSAT),1,NA,1,2002,SEP,SEP,NA,OBS,OBS,"{ ""U"" : 1 }","{ ""UNK"" : 1 }",ICQWZR9F_A,ICQWZR9F_A,ICQWZR9F_A,Diving behavior and delayed mortality of olive ridley seat turtles Lepidochelys olivacea after their release from longline fishing gear,2006,"Swimmer, Yonat; Arauz, Randall; McCracken, Marti; McNaughton, Lianne; Ballestero, Jorge; Musyl, Mike; Bigelow, Keith; Brill, Richard",PAC,-85.814,10.697
CHMY,Green,ICQWZR9F_Swimmer_etal_2006_Chmy,ICQWZR9F,1.00E+06,T,B,Southwest off Costa Rica,5,POP-UP SATELLITE ARCHIVAL (PSAT),1,NA,1,2002,OCT,OCT,NA,OBS,OBS,"{ ""U"" : 1 }","{ ""UNK"" : 1 }",ICQWZR9F_B,ICQWZR9F_B,ICQWZR9F_B,Diving behavior and delayed mortality of olive ridley seat turtles Lepidochelys olivacea after their release from longline fishing gear,2006,"Swimmer, Yonat; Arauz, Randall; McCracken, Marti; McNaughton, Lianne; Ballestero, Jorge; Musyl, Mike; Bigelow, Keith; Brill, Richard",PAC,-86.584,8.706
CHMY,Green,IH4QEQ7N_Godley_etal_2010_Chmy,IH4QEQ7N,1.00E+06,T,A,"Joao Vieira & Poilao National Marine Park, Bijagos Archipelago, Guinea-Bissau",1,SATELLITE TAG (ARGOS),10,2,NA,2001; 2002,NOV,JAN; FEB; MAR; NOV; DEC; (UNK),NA,BRE; NES; OBS,BRE,"{ ""F"" : 10 }","{ ""AI"" : 10 }",IH4QEQ7N_A,IH4QEQ7N_A,IH4QEQ7N_A,Unravelling migratory connectivity in marine turtles using multiple methods,2010,"Godley, Brendan J.; Barbosa, Castro; Bruford, Michael; Broderick, Annette C.; Catry, Paulo; Coyne, Michael S.; Formia, Angela; Hays, Graeme C.; Witt, Matthew J.",ATL,-15.4,10.7
CHMY,Green,IH4QEQ7N_Godley_etal_2010_Chmy,IH4QEQ7N,1.00E+06,T,B,"Atol das Rocas, offshore Brazil",1,SATELLITE TAG (ARGOS),4,1,NA,2001; 2002,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 4 }","{ ""A"" : 4 }",IH4QEQ7N_B,IH4QEQ7N_B,IH4QEQ7N_B,Unravelling migratory connectivity in marine turtles using multiple methods,2010,"Godley, Brendan J.; Barbosa, Castro; Bruford, Michael; Broderick, Annette C.; Catry, Paulo; Coyne, Michael S.; Formia, Angela; Hays, Graeme C.; Witt, Matthew J.",ATL,-33.8,-3.867
CHMY,Green,IH4QEQ7N_Godley_etal_2010_Chmy,IH4QEQ7N,1.00E+06,T,C,"Bijagos archipelago, West Africa",1,SATELLITE TAG (ARGOS),4,1,NA,2001; 2002,(UNK),(UNK),NA,FEE,FEE,"{ ""F"" : 4 }","{ ""A"" : 4 }",IH4QEQ7N_C,IH4QEQ7N_C,IH4QEQ7N_C,Unravelling migratory connectivity in marine turtles using multiple methods,2010,"Godley, Brendan J.; Barbosa, Castro; Bruford, Michael; Broderick, Annette C.; Catry, Paulo; Coyne, Michael S.; Formia, Angela; Hays, Graeme C.; Witt, Matthew J.",ATL,-15.4,10.7
CHMY,Green,IN4J22HB_Hays_etal_2001_Chmy,IN4J22HB,1.00E+06,T,A,"Long Beach, Ascension Island",1,Argos,2,NA,1,1999; 2000,JAN; DEC,FEB,NA,BRE,BRE,"{ ""M"" : 2 }","{ ""AB"" : 2 }",IN4J22HB_A,IN4J22HB_A,IN4J22HB_A,The movements and submergence behaviour of male green turtles at Ascension Island,2001,"Hays, G. C.; Broderick, A. C.; Glen, F.; Godley, B. J.; Nichols, W. J.",ATL,-14.407,-7.92
CHMY,Green,IN4J22HB_Hays_etal_2001_Chmy,IN4J22HB,1.00E+06,T,B,Mid-Atlantic,5,Argos,2,NA,2,2000,FEB; MAR,FEB; MAR,NA,MIG,MIG,"{ ""M"" : 2 }","{ ""A"" : 2 }",IN4J22HB_B,IN4J22HB_B,IN4J22HB_B,The movements and submergence behaviour of male green turtles at Ascension Island,2001,"Hays, G. C.; Broderick, A. C.; Glen, F.; Godley, B. J.; Nichols, W. J.",ATL,-25,-9
CHMY,Green,IN4J22HB_Hays_etal_2001_Chmy,IN4J22HB,1.00E+06,T,C,Brazilian coast,5,Argos,1,NA,1,2000,APR,APR,NA,OBS,OBS,"{ ""M"" : 1 }","{ ""A"" : 1 }",IN4J22HB_C,IN4J22HB_C,IN4J22HB_C,The movements and submergence behaviour of male green turtles at Ascension Island,2001,"Hays, G. C.; Broderick, A. C.; Glen, F.; Godley, B. J.; Nichols, W. J.",ATL,-34.5,-7
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,A,"Awala-Yalimapo & Galibi Nature Reserves, French Guiana & Suriname",1,SATELLITE TAG (ARGOS),16,1,NA,2012,APR; MAY; JUN,APR; MAY; JUN,NA,NES,NES,"{ ""F"" : 16 }","{ ""AB"" : 16 }",IPG94ZAT_A,IPG94ZAT_A,IPG94ZAT_A,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-53.95,5.75
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,B,"Coast of Ceara, Brazil",5,SATELLITE TAG (ARGOS),16,2,NA,2012,JUN; JUL; AUG; SEP; OCT; (UNK),JUN; JUL; AUG; SEP; OCT; (UNK),NA,FEE,FEE,"{ ""F"" : 16 }","{ ""A"" : 16 }",IPG94ZAT_B,IPG94ZAT_B,IPG94ZAT_B,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-38.52,-3.68
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,C,"Coastal Natal & Recife, Brazil",5,SATELLITE TAG (ARGOS),1,1,NA,2012,(UNK),OCT,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",IPG94ZAT_C,IPG94ZAT_C,IPG94ZAT_C,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-34.92,-6.68
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,D,Guianese coast,1,SATELLITE TAG (ARGOS),7,NA,NA,2012,(UNK),(UNK),NA,STO,STO,"{ ""F"" : 7 }","{ ""A"" : 7 }",IPG94ZAT_D,IPG94ZAT_D,IPG94ZAT_D,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-53.02,5.51
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,E,"Oyapock river estuary, between French Guiana & Brazil",1,SATELLITE TAG (ARGOS),7,NA,NA,2012,(UNK),(UNK),NA,STO,STO,"{ ""F"" : 7 }","{ ""A"" : 7 }",IPG94ZAT_E,IPG94ZAT_E,IPG94ZAT_E,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-51.63,4.34
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,F,"Northwest to mouth of the Amazon River, Brazil",1,SATELLITE TAG (ARGOS),5,NA,NA,2012,(UNK),(UNK),NA,STO,STO,"{ ""F"" : 5 }","{ ""A"" : 5 }",IPG94ZAT_F,IPG94ZAT_F,IPG94ZAT_F,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-50.58,2.2
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,G,"Near mouth of the Amazon River, Brazil",1,SATELLITE TAG (ARGOS),2,NA,NA,2012,(UNK),(UNK),NA,STO,STO,"{ ""F"" : 2 }","{ ""A"" : 2 }",IPG94ZAT_G,IPG94ZAT_G,IPG94ZAT_G,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-47.71,-0.45
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,H,"Coast of Maranhao, Brazil",1,SATELLITE TAG (ARGOS),4,NA,NA,2012,(UNK),(UNK),NA,STO,STO,"{ ""F"" : 4 }","{ ""A"" : 4 }",IPG94ZAT_H,IPG94ZAT_H,IPG94ZAT_H,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-45.27,-1.26
CHMY,Green,IPG94ZAT_Baudouin_etal_2015_Chmy,IPG94ZAT,1.00E+06,T,I,"Coast between Piaui & Ceara, Brazil",1,SATELLITE TAG (ARGOS),3,NA,NA,2012,(UNK),(UNK),NA,STO,STO,"{ ""F"" : 3 }","{ ""A"" : 3 }",IPG94ZAT_I,IPG94ZAT_I,IPG94ZAT_I,Identification of key marine areas for conservation based on satellite tracking of post-nesting migrating green turtles (Chelonia mydas),2015,"Baudouin, Marie; de Thoisy, Benoit; Chambault, Philippine; Berzins, Rachel; Entraygues, Mathieu; Kelle, Laurent; Turny, Avasania; Le Maho, Yvon; Chevallier, Damien",ATL,-41.58,-2.88
CHMY,Green,ISLNBR9N_Hays_etal_1999_Chmy,ISLNBR9N,2.00E+06,T,A,Ascension Island,1,SATELLITE TAG (ARGOS),12,1,NA,1997,APR; MAY; JUN; JUL,(UNK),NA,BRE; NES,BRE,"{ ""F"" : 12 }","{ ""AI"" : 6, ""AB"" : 6 }",ISLNBR9N_A,ISLNBR9N_A,ISLNBR9N_A,Changes in behaviour during the inter-nesting period and post-nesting migration for Ascension Island green turtles,1999,"Hays, Gc; Luschi, P; Papi, F; del Seppia, C; Marsh, R",ATL,-14.417,-7.916
CHMY,Green,ISLNBR9N_Hays_etal_1999_Chmy,ISLNBR9N,2.00E+06,T,B,East of Brazil,5,SATELLITE TAG (ARGOS),5,1,NA,1997,(UNK),(UNK),NA,MIG,MIG,"{ ""F"" : 5 }","{ ""A"" : 5 }",ISLNBR9N_B,ISLNBR9N_B,ISLNBR9N_B,Changes in behaviour during the inter-nesting period and post-nesting migration for Ascension Island green turtles,1999,"Hays, Gc; Luschi, P; Papi, F; del Seppia, C; Marsh, R",ATL,-33.51,-7.543
CHMY,Green,J64IRA38_Christiansen_etal_2017_Chmy,J64IRA38,1.00E+06,T,A,"Diego Garcia Island, Chagos Archipelago",1,Argos; GPS,8,4,NA,2012; 2013,OCT,OCT,NA,NES,NES,"{ ""F"" : 8 }","{ ""AB"" : 8 }",J64IRA38_A,J64IRA38_A,J64IRA38_A,Diel and seasonal patterns in activity and home range size of green turtles on their foraging grounds revealed by extended Fastloc-GPS tracking,2017,"Christiansen, Fredrik; Esteban, Nicole; Mortimer, Jeanne A.; Dujon, Antoine M.; Hays, Graeme C.",IND,72.45,-7.417
CHMY,Green,J64IRA38_Christiansen_etal_2017_Chmy,J64IRA38,1.00E+06,T,B,Somalia,1,Argos; GPS,2,1,NA,2012; 2013,MAR; DEC,JUN; AUG,NA,FEE,FEE,"{ ""F"" : 2 }","{ ""A"" : 2 }",J64IRA38_B,J64IRA38_B,J64IRA38_B,Diel and seasonal patterns in activity and home range size of green turtles on their foraging grounds revealed by extended Fastloc-GPS tracking,2017,"Christiansen, Fredrik; Esteban, Nicole; Mortimer, Jeanne A.; Dujon, Antoine M.; Hays, Graeme C.",IND,48.596,4.905
CHMY,Green,J64IRA38_Christiansen_etal_2017_Chmy,J64IRA38,1.00E+06,T,C,"Amirantes Islands, Seychelles",1,Argos; GPS,4,1,NA,2012; 2013; 2014,JAN; FEB; NOV; DEC,JAN; FEB; MAY; JUN,NA,FEE,FEE,"{ ""F"" : 4 }","{ ""A"" : 4 }",J64IRA38_C,J64IRA38_C,J64IRA38_C,Diel and seasonal patterns in activity and home range size of green turtles on their foraging grounds revealed by extended Fastloc-GPS tracking,2017,"Christiansen, Fredrik; Esteban, Nicole; Mortimer, Jeanne A.; Dujon, Antoine M.; Hays, Graeme C.",IND,55.49,-4.69
CHMY,Green,J64IRA38_Christiansen_etal_2017_Chmy,J64IRA38,1.00E+06,T,D,Maldives,1,Argos; GPS,1,1,NA,2013,MAR,JUL,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",J64IRA38_D,J64IRA38_D,J64IRA38_D,Diel and seasonal patterns in activity and home range size of green turtles on their foraging grounds revealed by extended Fastloc-GPS tracking,2017,"Christiansen, Fredrik; Esteban, Nicole; Mortimer, Jeanne A.; Dujon, Antoine M.; Hays, Graeme C.",IND,73.169,-0.676
CHMY,Green,J64IRA38_Christiansen_etal_2017_Chmy,J64IRA38,1.00E+06,T,E,Great Chagos Bank,1,Argos; GPS,1,1,NA,2012; 2013; 2014,NOV,APR,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",J64IRA38_E,J64IRA38_E,J64IRA38_E,Diel and seasonal patterns in activity and home range size of green turtles on their foraging grounds revealed by extended Fastloc-GPS tracking,2017,"Christiansen, Fredrik; Esteban, Nicole; Mortimer, Jeanne A.; Dujon, Antoine M.; Hays, Graeme C.",IND,71.983,-6.201
CHMY,Green,JGV2ANR4_Snape_etal_2018_Chmy,JGV2ANR4,2.00E+06,T,A,"Alagadi, Cyprus",1,GPS DATALOGGER; SATELLITE TAG (ARGOS),30,NA,NA,2003; 2004; 2009; 2010; 2013; 2014; 2015,MAY; JUN; JUL,JUN; JUL; AUG,NA,BRE; NES,BRE,"{ ""F"" : 30 }","{ ""AB"" : 13, ""AI"" : 17 }",JGV2ANR4_A,JGV2ANR4_A,JGV2ANR4_A,Off-the-shelf GPS technology to inform marine protected areas for marine turtles,2018,"Snape, Robin T.E.; Bradshaw, Phil J.; Broderick, Annette C.; Fuller, Wayne J.; Stokes, Kimberley L.; Godley, Brendan J.",ATL,33.494,35.374
CHMY,Green,JK5M9R6H_Papi_etal_1995_Chmy,JK5M9R6H,1.00E+06,T,A,"Chagar Hutang beach, Pulau Redang, Malaysia",1,SATELLITE TAG (ARGOS),1,1,NA,1993,SEP,SEP,NA,NES,NES,"{ ""F"" : 1 }","{ ""AB"" : 1 }",JK5M9R6H_A,JK5M9R6H_A,JK5M9R6H_A,Long-range migratory travel of a green turtle tracked by satellite: evidence for navigational ability in the open sea,1995,"Papi, F.; Liew, H. C.; Luschi, P.; Chan, E. H.",PAC,103.008,5.813
CHMY,Green,JK5M9R6H_Papi_etal_1995_Chmy,JK5M9R6H,1.00E+06,T,B,"North Natuna Archipelago, Indonesia",1,SATELLITE TAG (ARGOS),1,1,NA,1993,OCT,OCT,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",JK5M9R6H_B,JK5M9R6H_B,JK5M9R6H_B,Long-range migratory travel of a green turtle tracked by satellite: evidence for navigational ability in the open sea,1995,"Papi, F.; Liew, H. C.; Luschi, P.; Chan, E. H.",PAC,107.896,3.444
CHMY,Green,JSVU23EX_Kolinski_etal_2014_Chmy,JSVU23EX,1.00E+06,T,A,"Gielop Island, Ilithi Atoll, Yap State, Micronesia",1,SATELLITE TAG (ARGOS),13,7,NA,2005; 2006; 2007,AUG,AUG; SEP,NA,FEE; NES,FEE,"{ ""F"" : 13 }","{ ""AB"" : 13 }",JSVU23EX_A,JSVU23EX_A,JSVU23EX_A,"Migrations and Conservation Implications of Post-Nesting Green Turtles from Gielop Island, Ulithi Atoll, Federated States of Micronesia",2014,"Kolinski, Steven P.; Cruce, Jennifer; Parker, Denise M.; Balazs, George H.; Clarke, Raymond",PAC,139.91,9.947
CHMY,Green,JSVU23EX_Kolinski_etal_2014_Chmy,JSVU23EX,1.00E+06,T,B,"Sulu Archipelago, Soutwest Philippines",1,SATELLITE TAG (ARGOS),4,1,NA,2005; 2006; 2007; 2008,JAN; MAR; NOV; DEC,JAN; MAR; JUN,NA,FEE,FEE,"{ ""F"" : 4 }","{ ""A"" : 4 }",JSVU23EX_B,JSVU23EX_B,JSVU23EX_B,"Migrations and Conservation Implications of Post-Nesting Green Turtles from Gielop Island, Ulithi Atoll, Federated States of Micronesia",2014,"Kolinski, Steven P.; Cruce, Jennifer; Parker, Denise M.; Balazs, George H.; Clarke, Raymond",PAC,120.985,5.84
CHMY,Green,JSVU23EX_Kolinski_etal_2014_Chmy,JSVU23EX,1.00E+06,T,C,"Dumaran Island, Palawan, west Philippines",1,SATELLITE TAG (ARGOS),1,1,NA,2007,APR,SEP,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",JSVU23EX_C,JSVU23EX_C,JSVU23EX_C,"Migrations and Conservation Implications of Post-Nesting Green Turtles from Gielop Island, Ulithi Atoll, Federated States of Micronesia",2014,"Kolinski, Steven P.; Cruce, Jennifer; Parker, Denise M.; Balazs, George H.; Clarke, Raymond",PAC,119.76,10.446
CHMY,Green,JSVU23EX_Kolinski_etal_2014_Chmy,JSVU23EX,1.00E+06,T,D,"Lingayen Gulf, Luzon, Northwest Philippines",1,SATELLITE TAG (ARGOS),1,1,NA,2006,NOV,DEC,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",JSVU23EX_D,JSVU23EX_D,JSVU23EX_D,"Migrations and Conservation Implications of Post-Nesting Green Turtles from Gielop Island, Ulithi Atoll, Federated States of Micronesia",2014,"Kolinski, Steven P.; Cruce, Jennifer; Parker, Denise M.; Balazs, George H.; Clarke, Raymond",PAC,120.205,16.244
CHMY,Green,JSVU23EX_Kolinski_etal_2014_Chmy,JSVU23EX,1.00E+06,T,E,"Poneas Island, Surigao del Norte, Southeast Philippines",1,SATELLITE TAG (ARGOS),1,1,NA,2008,APR,NOV,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",JSVU23EX_E,JSVU23EX_E,JSVU23EX_E,"Migrations and Conservation Implications of Post-Nesting Green Turtles from Gielop Island, Ulithi Atoll, Federated States of Micronesia",2014,"Kolinski, Steven P.; Cruce, Jennifer; Parker, Denise M.; Balazs, George H.; Clarke, Raymond",PAC,125.928,9.922
CHMY,Green,JSVU23EX_Kolinski_etal_2014_Chmy,JSVU23EX,1.00E+06,T,F,"Palimbang, Sultan Kudarat, Southwest Philippines",1,SATELLITE TAG (ARGOS),1,1,NA,2008,JAN,MAR,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",JSVU23EX_F,JSVU23EX_F,JSVU23EX_F,"Migrations and Conservation Implications of Post-Nesting Green Turtles from Gielop Island, Ulithi Atoll, Federated States of Micronesia",2014,"Kolinski, Steven P.; Cruce, Jennifer; Parker, Denise M.; Balazs, George H.; Clarke, Raymond",PAC,123.967,6.265
CHMY,Green,JSVU23EX_Kolinski_etal_2014_Chmy,JSVU23EX,1.00E+06,T,G,"Sibu Islands, Sibu Archipelago, Malaysia",1,SATELLITE TAG (ARGOS),1,1,NA,2007,MAY,OCT,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",JSVU23EX_G,JSVU23EX_G,JSVU23EX_G,"Migrations and Conservation Implications of Post-Nesting Green Turtles from Gielop Island, Ulithi Atoll, Federated States of Micronesia",2014,"Kolinski, Steven P.; Cruce, Jennifer; Parker, Denise M.; Balazs, George H.; Clarke, Raymond",PAC,104.073,2.212
CHMY,Green,JSVU23EX_Kolinski_etal_2014_Chmy,JSVU23EX,1.00E+06,T,H,"Ryukyu-Islands, Japan",5,SATELLITE TAG (ARGOS),3,1,NA,2008; 2009,MAR; SEP,JUL; AUG,NA,FEE,FEE,"{ ""F"" : 3 }","{ ""A"" : 3 }",JSVU23EX_H,JSVU23EX_H,JSVU23EX_H,"Migrations and Conservation Implications of Post-Nesting Green Turtles from Gielop Island, Ulithi Atoll, Federated States of Micronesia",2014,"Kolinski, Steven P.; Cruce, Jennifer; Parker, Denise M.; Balazs, George H.; Clarke, Raymond",PAC,125.877,25.232
CHMY,Green,KAA4B6KF_Seminoff_and_Jones_2006_Chmy,KAA4B6KF,1.00E+06,T,A,"Bahia de los Angeles, Gulf of California, Mexico",1,RADIO TAG,6,NA,NA,1998; 1999,AUG,AUG,NA,FEE,FEE,"{ ""M"" : 1, ""U"" : 5 }","{ ""UNK"" : 6 }",KAA4B6KF_A,KAA4B6KF_A,KAA4B6KF_A,"DIEL MOVEMENTS AND ACTIVITY RANGES OF GREEN TURTLES (CHELONIA MYDAS) AT A TEMPERATE FORAGING AREA IN THE GULF OF CALIFORNIA, MEXICO",2006,"Seminoff, Jeffrey A.; Jones, T. Todd",PAC,-113.511,28.95
CHMY,Green,KBJEDA38_Parker_etal_2015_Chmy,KBJEDA38,1.00E+06,T,A,"Loj, Erikub Atoll, Marshall Islands",1,SATELLITE TAG (ARGOS),5,NA,NA,2007,JUL,JUL,NA,NES,NES,"{ ""F"" : 5 }","{ ""AB"" : 5 }",KBJEDA38_A,KBJEDA38_A,KBJEDA38_A,Conservation considerations revealed by the movements of post-nesting green turtles from the Republic of the Marshall Islands,2015,"Parker, Denise M.; Balazs, George H.; Frutchey, Karen; Kabua, Emma; Langidrik, Matylene; Boktok, Ketty",PAC,169.946,9.158
CHMY,Green,KBJEDA38_Parker_etal_2015_Chmy,KBJEDA38,1.00E+06,T,B,"Erikub Atoll, Marshall Islands",1,SATELLITE TAG (ARGOS),5,5,NA,2007,JUL,SEP,NA,BRE,BRE,"{ ""F"" : 5 }","{ ""A"" : 5 }",KBJEDA38_B,KBJEDA38_B,KBJEDA38_B,Conservation considerations revealed by the movements of post-nesting green turtles from the Republic of the Marshall Islands,2015,"Parker, Denise M.; Balazs, George H.; Frutchey, Karen; Kabua, Emma; Langidrik, Matylene; Boktok, Ketty",PAC,170.034,9.132
CHMY,Green,KBJEDA38_Parker_etal_2015_Chmy,KBJEDA38,1.00E+06,T,C,"Palawan, Philippines",1,SATELLITE TAG (ARGOS),1,1,NA,2008,MAR,JUL,NA,FEE,FEE,"{ ""F"" : 1 }","{ ""A"" : 1 }",KBJEDA38_C,KBJEDA38_C,KBJEDA38_C,Conservation considerations revealed by the movements of post-nesting green turtles from the Republic of the Marshall Islands,2015,"Parker, Denise M.; Balazs, George H.; Frutchey, Karen; Kabua, Emma; Langidrik, Matylene; Boktok, Ketty",PAC,119.2,10.8
